order_id,order_date,channel,platform,ad_assisted,attribution_type,product_id,product_name,category,unit_price,quantity,discount_rate,revenue,cogs,margin,device,region,customer_id,returned
O114522,2025-02-09,social,YouTube,1,click,A230,Running Shoes,Apparel,95.0,1,0.05,90.25,38.95,51.3,tablet,APAC,C39971,0
O114523,2025-02-10,social,X,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,LATAM,C83633,0
O114524,2025-02-10,social,LinkedIn,1,click,E110,Smart Watch,Electronics,149.0,1,0.05,141.55,78.97,62.58,tablet,LATAM,C60276,0
O114525,2025-02-10,website,Organic,1,click,E120,Bluetooth Speaker,Electronics,99.0,4,0.0,396.0,162.36,233.64,mobile,US,C10104,0
O114526,2025-02-10,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.0,99.0,40.59,58.41,tablet,US,C77066,0
O114527,2025-02-10,social,Instagram,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,LATAM,C32422,0
O114528,2025-02-10,social,LinkedIn,1,view,E100,Wireless Earbuds,Electronics,79.0,3,0.05,225.15,139.83,85.32,tablet,LATAM,C88875,0
O114529,2025-02-10,email,Mailchimp,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,APAC,C76539,0
O114530,2025-02-10,social,Instagram,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,LATAM,C98277,0
O114531,2025-02-10,paid,GoogleAds,1,click,E110,Smart Watch,Electronics,149.0,3,0.0,447.0,236.91,210.09,mobile,US,C19298,0
O114532,2025-02-10,email,Mailchimp,1,view,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,desktop,LATAM,C74091,0
O114533,2025-02-10,email,Mailchimp,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,mobile,US,C15624,0
O114534,2025-02-10,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,APAC,C55771,0
O114535,2025-02-10,social,X,1,view,A220,Hoodie,Apparel,55.0,4,0.0,220.0,123.2,96.8,mobile,LATAM,C99343,0
O114536,2025-02-10,website,Organic,1,click,H310,Weighted Blanket,Home,69.0,1,0.1,62.1,40.02,22.08,mobile,EU,C43368,0
O114537,2025-02-10,social,X,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.15,0.0,11.5,-9.75,tablet,LATAM,C56723,1
O114538,2025-02-10,social,LinkedIn,1,click,E130,USB-C Hub,Electronics,39.0,1,0.1,35.1,15.6,19.5,desktop,EU,C13186,0
O114539,2025-02-10,email,Mailchimp,1,click,H310,Weighted Blanket,Home,69.0,1,0.1,62.1,40.02,22.08,mobile,LATAM,C25837,0
O114540,2025-02-10,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.0,99.0,40.59,58.41,tablet,LATAM,C80032,0
O114541,2025-02-10,email,Mailchimp,1,click,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,tablet,LATAM,C25297,0
O114542,2025-02-10,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,2,0.0,50.0,23.0,27.0,tablet,EU,C63726,0
O114543,2025-02-10,social,Instagram,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,LATAM,C36792,0
O114544,2025-02-10,paid,GoogleAds,1,click,E100,Wireless Earbuds,Electronics,79.0,1,0.05,75.05,46.61,28.44,mobile,US,C53671,0
O114545,2025-02-10,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,tablet,EU,C72341,0
O114546,2025-02-10,social,Instagram,1,click,E130,USB-C Hub,Electronics,39.0,2,0.0,78.0,31.2,46.8,tablet,APAC,C15830,0
O114547,2025-02-10,social,LinkedIn,1,click,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,desktop,EU,C39870,0
O114548,2025-02-10,social,LinkedIn,1,click,B430,Hair Oil,Beauty,19.0,2,0.0,38.0,19.38,18.62,desktop,LATAM,C10116,0
O114549,2025-02-10,website,Organic,1,click,H330,Air Purifier,Home,129.0,1,0.0,0.0,77.4,-51.6,mobile,LATAM,C52948,1
O114550,2025-02-10,email,Mailchimp,1,click,B430,Hair Oil,Beauty,19.0,3,0.0,57.0,29.07,27.93,desktop,EU,C47890,0
O114551,2025-02-10,email,Mailchimp,1,click,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,mobile,LATAM,C48659,0
O114552,2025-02-10,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,US,C56969,0
O114553,2025-02-10,social,Instagram,1,view,A200,Athletic T-Shirt,Apparel,25.0,1,0.1,22.5,11.5,11.0,desktop,APAC,C92494,0
O114554,2025-02-10,email,Mailchimp,1,click,H310,Weighted Blanket,Home,69.0,1,0.15,58.65,40.02,18.63,mobile,LATAM,C50109,0
O114555,2025-02-10,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,LATAM,C64908,0
O114556,2025-02-10,social,X,1,view,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,desktop,EU,C24343,0
O114557,2025-02-10,social,X,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,LATAM,C80743,0
O114558,2025-02-10,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,EU,C76872,0
O114559,2025-02-10,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,EU,C84075,0
O114560,2025-02-10,paid,GoogleAds,1,click,B410,Moisturizer,Beauty,28.0,4,0.0,112.0,58.24,53.76,tablet,LATAM,C14797,0
O114561,2025-02-10,email,Mailchimp,1,click,A200,Athletic T-Shirt,Apparel,25.0,3,0.0,75.0,34.5,40.5,mobile,LATAM,C49481,0
O114562,2025-02-10,social,Instagram,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,LATAM,C77581,0
O114563,2025-02-10,social,Instagram,1,click,S520,Foam Roller,Sports,18.0,2,0.0,36.0,16.92,19.08,mobile,US,C41095,0
O114564,2025-02-10,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,0.0,9.69,-9.31,tablet,LATAM,C17180,1
O114565,2025-02-10,email,Mailchimp,1,view,S500,Adjustable Dumbbells,Sports,199.0,2,0.0,398.0,199.0,199.0,tablet,EU,C80420,0
O114566,2025-02-10,social,X,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,desktop,US,C23733,0
O114567,2025-02-10,social,X,1,click,H320,LED Desk Lamp,Home,35.0,4,0.0,140.0,53.2,86.8,tablet,LATAM,C67655,0
O114568,2025-02-10,social,Instagram,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,APAC,C42292,0
O114569,2025-02-10,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,tablet,LATAM,C92155,0
O114570,2025-02-10,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,LATAM,C69519,0
O114571,2025-02-10,social,Instagram,1,click,S520,Foam Roller,Sports,18.0,1,0.15,15.3,8.46,6.84,mobile,LATAM,C36579,0
O114572,2025-02-10,website,Organic,1,click,A200,Athletic T-Shirt,Apparel,25.0,3,0.0,75.0,34.5,40.5,desktop,US,C31951,0
O114573,2025-02-10,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,EU,C63999,0
O114574,2025-02-10,website,Organic,0,organic,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,tablet,US,C76724,0
O114575,2025-02-10,social,Instagram,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,APAC,C48612,0
O114576,2025-02-10,website,Organic,0,organic,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,tablet,EU,C58826,0
O114577,2025-02-10,website,Organic,0,organic,S530,Cycling Gloves,Sports,27.0,1,0.15,22.95,15.93,7.02,mobile,APAC,C14981,0
O114578,2025-02-10,social,X,1,click,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,APAC,C37646,0
O114579,2025-02-10,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,APAC,C56885,0
O114580,2025-02-10,social,LinkedIn,1,click,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,EU,C41627,0
O114581,2025-02-10,social,X,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,mobile,US,C60785,0
O114582,2025-02-10,social,LinkedIn,1,view,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,EU,C32000,0
O114583,2025-02-10,social,LinkedIn,1,view,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,LATAM,C22954,0
O114584,2025-02-10,social,X,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,LATAM,C74221,0
O114585,2025-02-10,website,Organic,1,click,S530,Cycling Gloves,Sports,27.0,4,0.0,108.0,63.72,44.28,mobile,APAC,C19204,0
O114586,2025-02-10,social,LinkedIn,1,click,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,mobile,APAC,C93118,0
O114587,2025-02-10,social,X,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,desktop,EU,C57723,0
O114588,2025-02-10,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,mobile,LATAM,C59919,0
O114589,2025-02-10,website,Organic,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,US,C49911,0
O114590,2025-02-10,website,Organic,1,view,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,tablet,EU,C77729,0
O114591,2025-02-10,social,Instagram,1,view,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,mobile,APAC,C12564,0
O114592,2025-02-10,social,LinkedIn,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,LATAM,C21491,0
O114593,2025-02-10,email,Mailchimp,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.15,169.15,99.5,69.65,desktop,APAC,C93050,0
O114594,2025-02-10,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,tablet,LATAM,C54855,0
O114595,2025-02-10,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,US,C11808,0
O114596,2025-02-10,social,LinkedIn,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,mobile,LATAM,C39142,0
O114597,2025-02-10,social,Instagram,1,click,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,mobile,EU,C72648,0
O114598,2025-02-10,social,Instagram,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,EU,C84976,0
O114599,2025-02-10,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,2,0.0,50.0,23.0,27.0,desktop,US,C89152,0
O114600,2025-02-10,website,Organic,0,organic,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,mobile,EU,C18280,0
O114601,2025-02-10,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,desktop,APAC,C94686,0
O114602,2025-02-10,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,tablet,APAC,C13707,0
O114603,2025-02-10,social,X,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,mobile,APAC,C44249,0
O114604,2025-02-10,email,Mailchimp,1,click,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,tablet,LATAM,C58500,0
O114605,2025-02-10,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,tablet,APAC,C35112,0
O114606,2025-02-10,website,Organic,1,click,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,tablet,APAC,C81727,0
O114607,2025-02-10,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.15,16.15,9.69,6.46,mobile,LATAM,C34366,0
O114608,2025-02-10,email,Mailchimp,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,mobile,APAC,C57690,0
O114609,2025-02-10,social,Instagram,1,click,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,desktop,LATAM,C28158,0
O114610,2025-02-10,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,APAC,C41303,0
O114611,2025-02-10,website,Organic,1,click,B410,Moisturizer,Beauty,28.0,2,0.0,56.0,29.12,26.88,tablet,US,C35616,0
O114612,2025-02-10,social,LinkedIn,1,click,H320,LED Desk Lamp,Home,35.0,4,0.0,140.0,53.2,86.8,desktop,LATAM,C60649,0
O114613,2025-02-10,email,Mailchimp,1,click,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,tablet,APAC,C68552,0
O114614,2025-02-10,website,Organic,0,organic,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,desktop,LATAM,C62501,0
O114615,2025-02-10,social,LinkedIn,1,click,S530,Cycling Gloves,Sports,27.0,4,0.0,108.0,63.72,44.28,tablet,LATAM,C13109,0
O114616,2025-02-10,social,LinkedIn,1,view,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,LATAM,C16048,0
O114617,2025-02-10,social,Instagram,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,desktop,LATAM,C29972,0
O114618,2025-02-10,email,Mailchimp,1,click,B410,Moisturizer,Beauty,28.0,1,0.0,0.0,14.56,-13.44,mobile,EU,C93047,1
O114619,2025-02-10,website,Organic,0,organic,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,desktop,EU,C85357,0
O114620,2025-02-10,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,mobile,APAC,C12409,0
O114621,2025-02-10,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,mobile,APAC,C15488,0
O114622,2025-02-10,website,Organic,0,organic,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,tablet,US,C65018,0
O114623,2025-02-10,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,tablet,EU,C16543,0
O114624,2025-02-10,email,Mailchimp,1,click,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,tablet,LATAM,C69377,0
O114625,2025-02-10,social,X,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,US,C82017,0
O114626,2025-02-10,website,Organic,1,click,H320,LED Desk Lamp,Home,35.0,2,0.0,70.0,26.6,43.4,desktop,US,C73317,0
O114627,2025-02-10,website,Organic,1,click,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,desktop,APAC,C66767,0
O114628,2025-02-10,social,Instagram,1,click,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,tablet,LATAM,C56427,0
O114629,2025-02-10,social,LinkedIn,1,view,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,desktop,US,C54683,0
O114630,2025-02-10,social,Instagram,1,click,A200,Athletic T-Shirt,Apparel,25.0,3,0.1,67.5,34.5,33.0,desktop,EU,C68492,0
O114631,2025-02-10,social,X,1,view,B420,SPF Sunscreen,Beauty,24.0,1,0.1,21.6,12.48,9.12,mobile,APAC,C74529,0
O114632,2025-02-10,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,tablet,APAC,C13497,0
O114633,2025-02-10,website,Organic,0,organic,A220,Hoodie,Apparel,55.0,2,0.05,104.5,61.6,42.9,tablet,APAC,C47203,0
O114634,2025-02-10,social,YouTube,1,click,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,LATAM,C76157,0
O114635,2025-02-10,email,Mailchimp,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,EU,C31027,0
O114636,2025-02-10,social,LinkedIn,1,view,A200,Athletic T-Shirt,Apparel,25.0,1,0.05,23.75,11.5,12.25,mobile,LATAM,C93614,0
O114637,2025-02-10,website,Organic,1,click,A210,Yoga Pants,Apparel,45.0,2,0.0,90.0,42.3,47.7,desktop,EU,C46871,0
O114638,2025-02-10,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.15,67.15,46.61,20.54,mobile,LATAM,C64854,0
O114639,2025-02-10,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,EU,C97369,0
O114640,2025-02-10,social,Instagram,1,click,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,tablet,APAC,C29750,0
O114641,2025-02-10,email,Mailchimp,1,view,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,desktop,US,C59112,0
O114642,2025-02-10,social,LinkedIn,1,click,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,tablet,EU,C67692,0
O114643,2025-02-10,social,LinkedIn,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,EU,C37512,0
O114644,2025-02-10,social,LinkedIn,1,click,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,tablet,EU,C45295,0
O114645,2025-02-10,social,LinkedIn,1,click,A220,Hoodie,Apparel,55.0,1,0.15,46.75,30.8,15.95,desktop,EU,C18593,0
O114646,2025-02-10,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.1,89.1,40.59,48.51,mobile,LATAM,C12185,0
O114647,2025-02-10,website,Organic,1,click,E100,Wireless Earbuds,Electronics,79.0,2,0.0,158.0,93.22,64.78,tablet,APAC,C46312,0
O114648,2025-02-10,email,Mailchimp,1,view,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,LATAM,C14022,0
O114649,2025-02-10,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,LATAM,C21338,0
O114650,2025-02-10,email,Mailchimp,1,click,A220,Hoodie,Apparel,55.0,1,0.1,49.5,30.8,18.7,tablet,APAC,C41258,0
O114651,2025-02-10,social,LinkedIn,1,click,S500,Adjustable Dumbbells,Sports,199.0,4,0.0,796.0,398.0,398.0,desktop,LATAM,C40212,0
O114652,2025-02-10,social,LinkedIn,1,click,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,tablet,APAC,C52216,0
O114653,2025-02-10,social,LinkedIn,1,click,B400,Vitamin C Serum,Beauty,32.0,3,0.0,96.0,48.96,47.04,mobile,APAC,C52167,0
O114654,2025-02-10,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,LATAM,C62162,0
O114655,2025-02-10,website,Organic,1,view,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,tablet,LATAM,C28803,0
O114656,2025-02-10,social,Instagram,1,click,A200,Athletic T-Shirt,Apparel,25.0,4,0.0,100.0,46.0,54.0,tablet,EU,C18527,0
O114657,2025-02-10,social,LinkedIn,1,click,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,desktop,US,C10926,0
O114658,2025-02-10,social,X,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,APAC,C37582,0
O114659,2025-02-10,email,Mailchimp,1,click,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,desktop,EU,C76431,0
O114660,2025-02-10,email,Mailchimp,1,click,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,desktop,EU,C30126,0
O114661,2025-02-10,website,Organic,1,click,S520,Foam Roller,Sports,18.0,4,0.0,72.0,33.84,38.16,mobile,US,C31039,0
O114662,2025-02-10,email,Mailchimp,1,view,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,US,C62007,0
O114663,2025-02-10,email,Mailchimp,1,view,H320,LED Desk Lamp,Home,35.0,4,0.0,140.0,53.2,86.8,mobile,EU,C10914,0
O114664,2025-02-10,social,X,1,click,E100,Wireless Earbuds,Electronics,79.0,2,0.0,158.0,93.22,64.78,desktop,US,C20392,0
O114665,2025-02-10,email,Mailchimp,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,mobile,US,C93503,0
O114666,2025-02-10,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,tablet,APAC,C95729,0
O114667,2025-02-10,website,Organic,0,organic,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,tablet,LATAM,C19760,0
O114668,2025-02-10,social,X,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,US,C52194,0
O114669,2025-02-10,email,Mailchimp,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,EU,C25400,0
O114670,2025-02-10,email,Mailchimp,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,LATAM,C35606,0
O114671,2025-02-10,social,Instagram,1,click,B420,SPF Sunscreen,Beauty,24.0,1,0.1,21.6,12.48,9.12,tablet,US,C44772,0
O114672,2025-02-10,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,APAC,C81950,0
O114673,2025-02-10,social,X,1,click,A210,Yoga Pants,Apparel,45.0,4,0.0,180.0,84.6,95.4,tablet,US,C60943,0
O114674,2025-02-10,website,Organic,1,view,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,desktop,LATAM,C12824,0
O114675,2025-02-10,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,4,0.0,156.0,62.4,93.6,desktop,APAC,C27084,0
O114676,2025-02-10,email,Mailchimp,1,click,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,tablet,LATAM,C90898,0
O114677,2025-02-10,social,X,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,LATAM,C94927,0
O114678,2025-02-10,social,LinkedIn,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,US,C36829,0
O114679,2025-02-10,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,tablet,US,C64156,0
O114680,2025-02-10,website,Organic,0,organic,E110,Smart Watch,Electronics,149.0,3,0.0,447.0,236.91,210.09,mobile,US,C53792,0
O114681,2025-02-10,email,Mailchimp,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,mobile,EU,C59025,0
O114682,2025-02-10,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,desktop,EU,C33343,0
O114683,2025-02-10,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,desktop,US,C15360,0
O114684,2025-02-10,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.05,17.1,8.46,8.64,desktop,APAC,C56118,0
O114685,2025-02-10,website,Organic,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,APAC,C89671,0
O114686,2025-02-10,email,Mailchimp,1,click,A210,Yoga Pants,Apparel,45.0,4,0.0,180.0,84.6,95.4,desktop,APAC,C70684,0
O114687,2025-02-10,social,X,1,click,E120,Bluetooth Speaker,Electronics,99.0,2,0.0,198.0,81.18,116.82,desktop,EU,C59723,0
O114688,2025-02-10,social,LinkedIn,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,LATAM,C41719,0
O114689,2025-02-10,website,Organic,1,click,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,mobile,US,C54592,0
O114690,2025-02-10,social,LinkedIn,1,click,H320,LED Desk Lamp,Home,35.0,4,0.15,119.0,53.2,65.8,tablet,US,C67224,0
O114691,2025-02-10,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,2,0.0,78.0,31.2,46.8,tablet,US,C64580,0
O114692,2025-02-10,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,APAC,C67705,0
O114693,2025-02-10,email,Mailchimp,1,click,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,tablet,US,C92268,0
O114694,2025-02-10,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,2,0.0,36.0,16.92,19.08,mobile,APAC,C97937,0
O114695,2025-02-10,website,Organic,1,view,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,mobile,US,C24082,0
O114696,2025-02-10,social,LinkedIn,1,click,E130,USB-C Hub,Electronics,39.0,1,0.1,35.1,15.6,19.5,desktop,EU,C36244,0
O114697,2025-02-10,website,Organic,1,click,H330,Air Purifier,Home,129.0,1,0.05,122.55,77.4,45.15,tablet,US,C23723,0
O114698,2025-02-10,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,mobile,LATAM,C13264,0
O114699,2025-02-10,social,LinkedIn,1,view,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,desktop,LATAM,C60817,0
O114700,2025-02-10,social,LinkedIn,1,view,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,desktop,APAC,C85841,0
O114701,2025-02-10,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,LATAM,C35381,0
O114702,2025-02-10,social,LinkedIn,1,click,H310,Weighted Blanket,Home,69.0,3,0.0,207.0,120.06,86.94,mobile,LATAM,C35727,0
O114703,2025-02-10,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,US,C23977,0
O114704,2025-02-10,email,Mailchimp,1,view,E110,Smart Watch,Electronics,149.0,1,0.1,134.1,78.97,55.13,mobile,EU,C72752,0
O114705,2025-02-10,social,X,1,click,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,desktop,LATAM,C78830,0
O114706,2025-02-10,social,X,1,click,S520,Foam Roller,Sports,18.0,2,0.0,36.0,16.92,19.08,tablet,US,C45038,0
O114707,2025-02-10,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,2,0.0,138.0,80.04,57.96,desktop,APAC,C36372,0
O114708,2025-02-10,social,Instagram,1,click,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,tablet,LATAM,C66397,0
